#(0)Number (1)VCC (2)galactocentric_distance(arcsec) (3)z_mag (4)g_mag (5)r_h(zband)(arcsec) (6)p_GC
195	1226	47.832	23.238	24.757	0.0331	0.99	0.022
196	1226	47.891	22.134	23.125	0.0388	1.00	0.022
197	1226	48.151	22.610	23.719	0.0295	1.00	0.022
198	1226	48.241	21.453	22.989	0.0267	1.00	0.022
199	1226	48.307	22.598	23.927	0.0254	1.00	0.022
200	1226	48.530	20.882	22.305	0.0341	1.00	0.022
201	1226	48.545	22.643	23.797	0.0220	1.00	0.022
202	1226	48.555	23.792	25.114	0.0658	0.93	0.022
203	1226	48.613	21.671	23.231	0.0215	1.00	0.022
204	1226	48.711	23.694	24.864	0.0407	0.96	0.022
205	1226	48.933	21.978	22.882	0.0349	1.00	0.022
206	1226	49.067	23.383	24.113	0.0347	0.99	0.022
207	1226	49.069	21.591	23.015	0.0211	1.00	0.022
208	1226	49.139	22.109	23.103	0.0532	1.00	0.022
209	1226	49.192	21.715	23.212	0.0190	1.00	0.022
210	1226	49.447	23.381	24.358	0.0171	0.99	0.022
211	1226	49.451	21.288	22.644	0.0257	1.00	0.022
212	1226	49.473	22.570	23.618	0.0441	1.00	0.022
213	1226	49.530	23.704	25.043	0.0185	0.94	0.022
214	1226	49.720	22.025	23.456	0.0228	1.00	0.022
215	1226	49.774	24.802	25.627	0.0079	0.98	0.022
216	1226	49.803	23.093	24.471	0.0485	0.99	0.022
217	1226	49.912	23.350	24.180	0.0277	0.99	0.022
218	1226	49.988	22.607	23.939	0.0350	1.00	0.022
219	1226	50.247	22.419	23.671	0.0280	1.00	0.022
220	1226	50.670	21.300	22.805	0.0261	1.00	0.022
221	1226	50.680	21.819	22.642	0.0310	1.00	0.022
222	1226	50.845	22.787	24.219	0.0121	0.91	0.022
223	1226	51.058	21.259	22.644	0.0244	1.00	0.022
224	1226	51.251	24.091	25.942	0.0536	0.95	0.022
225	1226	51.296	21.670	22.911	0.0389	1.00	0.022
226	1226	51.315	22.608	24.205	0.0717	0.99	0.022
227	1226	51.447	23.540	25.085	0.0440	0.99	0.022
228	1226	51.504	22.875	23.943	0.0823	0.94	0.022
229	1226	51.608	21.568	22.428	0.0274	1.00	0.022
230	1226	51.767	22.540	23.801	0.0721	0.99	0.022
231	1226	51.851	23.023	24.196	0.0372	0.99	0.022
232	1226	51.933	21.064	22.432	0.0234	1.00	0.022
233	1226	52.299	23.666	24.685	0.0405	0.98	0.022
234	1226	52.929	24.491	25.873	0.0146	0.89	0.022
235	1226	52.985	21.738	23.135	0.0282	1.00	0.022
236	1226	53.151	20.602	21.749	0.0353	1.00	0.022
237	1226	53.507	22.172	23.167	0.0300	1.00	0.022
238	1226	53.622	22.163	23.399	0.0246	1.00	0.022
239	1226	53.638	23.390	24.900	0.0186	0.94	0.022
240	1226	53.902	21.535	22.826	0.0244	1.00	0.022
241	1226	53.920	22.153	23.038	0.0275	1.00	0.022
242	1226	54.167	21.822	22.946	0.0375	1.00	0.022
243	1226	54.313	23.008	24.086	0.0446	0.99	0.022
244	1226	54.338	20.000	21.354	0.0306	1.00	0.022
245	1226	54.483	24.150	25.434	0.0172	0.99	0.022
246	1226	54.563	22.463	23.737	0.0496	1.00	0.022
247	1226	54.630	21.556	22.579	0.0345	1.00	0.022
248	1226	54.651	22.043	23.620	0.0265	1.00	0.022
249	1226	54.670	22.930	23.899	0.0329	1.00	0.022
250	1226	54.878	22.020	22.935	0.0280	1.00	0.022
251	1226	54.931	21.960	23.059	0.0532	1.00	0.022
252	1226	55.024	24.545	25.336	0.0257	0.98	0.022
253	1226	55.047	22.395	24.135	0.0638	0.99	0.022
254	1226	55.123	20.553	22.054	0.0272	1.00	0.022
255	1226	55.451	20.157	21.707	0.0315	1.00	0.022
256	1226	55.488	19.951	21.382	0.0222	1.00	0.022
257	1226	55.496	22.129	23.587	0.0240	1.00	0.022
258	1226	55.556	23.199	24.252	0.0271	1.00	0.022
259	1226	55.619	20.680	21.696	0.0481	1.00	0.022
260	1226	55.863	22.238	23.628	0.0172	0.98	0.022
261	1226	55.950	20.413	21.616	0.0246	1.00	0.022
262	1226	56.057	22.958	23.769	0.1023	0.64	0.022
263	1226	56.078	23.346	24.908	0.0240	0.99	0.022
264	1226	56.161	22.383	23.313	0.0459	1.00	0.022
265	1226	56.526	22.570	23.747	0.0243	1.00	0.022
266	1226	56.573	23.805	25.439	0.0283	0.99	0.022
267	1226	56.637	21.161	22.142	0.0260	1.00	0.022
268	1226	56.714	22.837	24.075	0.0257	1.00	0.022
269	1226	56.901	22.209	23.134	0.0524	1.00	0.022
270	1226	57.392	22.668	24.255	0.0191	1.00	0.022
271	1226	57.425	24.848	25.611	0.0733	0.91	0.022
272	1226	57.535	22.454	24.174	0.0393	1.00	0.022
